sample	read_num	uniq_num	unmap	rRNA	spikein	univec	pri_miRNA	lncRNA	mRNA	piRNA	snoRNA	snRNA	srpRNA	tRNA	tucpRNA	Y_RNA	intron_for	intron_rev	promoter_for	promoter_rev	enhancer_for	enhancer_rev	repeats_for	repeats_rev	passQC
SRR10080463	6142757	2165253	0.537752022422505	0.000411541592805966	0	0.00100980715987951	5.69776730546235e-06	0.0123272009620436	0.0428208376141202	0	0	2.44190027376958e-05	1.40002282362789e-05	0	0.00141646495213794	0	0.00626868358946968	0.273572111024415	0.00963573848029476	0.0099479761286341	0.0328560937702729	0.0644005615068283	0.00305791031616585	0.00447893348214816	TRUE
SRR10080464	5e+06	1142424	0.6690672	0.0008132	0	0.000514	8e-07	0.01478	0.0141564	0	0	0.0001194	3.26e-05	0	0.0017164	0	0.0090674	0.1384524	0.0124798	0.0129332	0.0433862	0.0726388	0.0027296	0.0071126	TRUE
SRR10080466	6051248	1392613	0.673181135527746	0.000773228927322099	0	0.000220780903377287	1.32204133758854e-06	0.0178710242911875	0.00767792032321267	0	1.48729650478711e-06	8.70894731136453e-05	2.1813682070211e-05	1.65255167198568e-07	0.00237042011829626	0	0.0116542901563446	0.0864867875188721	0.0170080618080766	0.0178136807481696	0.0588138182404687	0.0955120332202547	0.00293294870744018	0.00757199176103838	TRUE
SRR10080468	6748552	1560470	0.635466689743222	0.000604722316728092	0	0.0026583480426616	7.55717670990755e-06	0.0128569802825851	0.0187749905461201	0	0	6.84591301956331e-05	2.40051495491181e-05	0	0.00604470410837762	1.48179935488383e-07	0.00786346463656204	0.145873366612571	0.00887686721536709	0.0103188061676045	0.0315143159599274	0.0703546479304005	0.0418230458919187	0.00686888090956401	TRUE
SRR10080469	6759629	1171353	0.740516232473705	0.000724300105819417	0	0.000655213473993913	5.91748452466844e-07	0.0149484535319912	0.00567427591070457	0	0	4.94109957809815e-05	3.55049071480106e-05	0	0.00203132450020556	0	0.00904339572482454	0.0710556748010875	0.0116308158332358	0.0122159071156124	0.0414265339118463	0.07883021390671	0.00422079377433288	0.0069413572845492	TRUE
SRR10080470	7963021	1762026	0.655343493380213	0.000990578826804551	0	0.000700487917839222	2.38602912135985e-06	0.0185135766940713	0.00862951384907813	0	0	3.03904761773201e-05	2.03440377715945e-05	1.25580480071571e-07	0.00249741900718333	0	0.0105613183740191	0.114012508569298	0.0153063768135234	0.0155363146725345	0.053114389626751	0.0945786781172623	0.00405750531111245	0.00610459271675913	TRUE
SRR10080471	7105737	1311943	0.673406994939441	0.000817789906944206	0	0.000958380531111692	2.81462711046018e-06	0.0172559158888093	0.00760667049737416	0	3.94047795464425e-06	8.35944251806674e-05	1.98431211287443e-05	0	0.00184850635479472	0	0.00759780442197621	0.143665745017019	0.00951386182742198	0.0110987783533221	0.0328089823757902	0.0842752834786877	0.00282363391721365	0.00621145983871905	TRUE
SRR10080472	7268767	1106984	0.774122488724704	0.000465003211686384	0	0.000488666097014803	3.0266481234025e-06	0.00994886753145341	0.012594708290966	0	0	1.73344392522143e-05	1.04556935172086e-05	2.75149829400227e-07	0.00106180319165548	0	0.00470286088410868	0.102468135242194	0.00648321785524285	0.00743275991650303	0.0237060838516354	0.0505873967345493	0.00152350460538906	0.00438341193217502	TRUE
SRR10080473	8771247	1892041	0.640038069843433	0.000813339311958721	0	0.000685991398942476	1.08308430944882e-05	0.014793107525076	0.0114649604554518	0	0	9.28032239885617e-05	1.11728697185246e-05	5.70044373394114e-07	0.0018513901159094	0	0.00916961978154304	0.198156544901768	0.0102969395343672	0.0105958708037751	0.034989209630056	0.060611792143124	0.00261946790462063	0.00379831966879966	TRUE
SRR10080474	7942535	2270201	0.613838654787168	0.000624863472430402	0	0.000586714443184701	1.05759685037586e-05	0.0130804585689581	0.0277144513684863	0	0	3.21056186721242e-05	1.33458650166477e-05	1.25904386949507e-07	0.00147018552640939	0	0.00795917172540001	0.19794335183918	0.0121847747601994	0.0117050790459217	0.0412698212850179	0.0656208628605351	0.00203650345890827	0.00390895350162133	TRUE
SRR10080475	7150088	1690943	0.670618459521058	0.000551741461084115	0	0.000628383874436231	2.23773469641213e-06	0.016161619269581	0.0110832202344922	0	0	5.09084643433759e-05	2.27969222196986e-05	1.39858418525758e-07	0.00258276541491517	0	0.00888310745266352	0.126471590279728	0.0120201317801963	0.013378576599337	0.0425162599397378	0.0834094629324842	0.00426931808391729	0.00734928017669153	TRUE
SRR10080476	7171642	1773080	0.657974143159962	0.000465026001019013	0	0.000633048888943425	1.25494273138564e-06	0.0171770983548816	0.0125335313725922	0	0	2.85848066593397e-05	6.27471365692822e-06	0	0.00173237872163725	0	0.0113174918658795	0.113024046654866	0.0156831587522077	0.0157121618731108	0.0559555259451043	0.0894768589954713	0.00256342968597707	0.00571598526529908	TRUE
SRR10080477	6415865	1389035	0.673217251298149	0.000919595409192681	0	0.000469149522316944	2.80554531618106e-06	0.0183423435499344	0.00771072957426629	0	0	6.98269056471731e-05	2.71202713897503e-05	0	0.00271171541171767	0	0.0115602494753241	0.104238789313678	0.0154518525561245	0.0153620751060067	0.0536828627160952	0.0861042119807695	0.00370519018090312	0.0064242311831686	TRUE
SRR10080478	8796293	1882718	0.674361120076378	0.000828871889556203	0	0.000464854911040367	4.20631736573577e-06	0.0188025796775983	0.00807055881380941	0	0	3.49010657102941e-05	1.98947442973989e-05	1.13684253127994e-07	0.00218569345063881	4.54737012511975e-07	0.0095994983341278	0.112103359903996	0.0141091252872091	0.0137308977770522	0.047529453600511	0.0879298813716187	0.00407876363372616	0.00614577072409934	TRUE
SRR10080479	6815492	1780918	0.490491075332492	0.00263179826195966	0	0.0200587132961201	1.32052095431995e-06	0.0341834455971777	0.00655271842443656	0	8.80347302879968e-07	0.000135133310992075	3.99090777305586e-05	0	0.00377448906109786	1.46724550479995e-07	0.0149880595560819	0.167550339726024	0.0178569646916173	0.0177833089672763	0.0595478653632049	0.131666503313334	0.0241951718232521	0.00854215660439481	TRUE
SRR10080480	8075617	828244	0.806840146084194	0.000871140867626585	0	0.000214720435602629	1.23829547637041e-07	0.0230040627236284	0.00702707916930682	0	2.47659095274082e-07	5.55994668890315e-05	3.07097278139862e-05	0	0.00246086460019092	0	0.0139263662454522	0.125460135120326	0.0201088040703268	NA	NA	NA	NA	NA	TRUE
SRR10080481	8689292	2153156	0.601367292064762	0.00155421178158128	0	0.00023028343390923	2.41676767221081e-06	0.0256048478978494	0.00726204160246888	0	0	6.38717170512857e-05	5.02917844169583e-05	1.15084174867181e-07	0.00212192201620109	2.30168349734363e-07	0.0112344020663594	0.135886790316173	0.0150466804430096	0.0164972013830356	0.0514098271757929	0.120252259907942	0.00227176161187816	0.00914355277737243	TRUE
SRR10080482	8137516	2041548	0.600302352708124	0.00181320688033056	0	0.000211120936659295	2.33486484081875e-06	0.0243519029640003	0.00663568587760688	0	9.83100985607893e-07	0.000148816911696395	3.73578374530999e-05	6.14438116004933e-07	0.00207458885487906	0	0.0103301793815213	0.136993033254865	0.0157194160970006	0.0173205189396863	0.0505068131356055	0.122026303849971	0.0020927762231128	0.00943199374354533	TRUE
SRR10080484	7058960	2245447	0.493125757902014	0.00107947913007015	0	0.000175804934437934	6.23321282455206e-06	0.0212223897004658	0.0213239627367204	0	0	3.59826376690051e-05	3.31493591123905e-05	1.41663927830729e-07	0.00149143783220191	0	0.00731255029069438	0.286782897197321	0.0121522150571756	0.0134198238834049	0.0384039575234879	0.0951814431587656	0.00155957818148849	0.00669319559821843	TRUE
SRR10080485	7285327	1852951	0.556617431173645	0.00185509861122226	0	0.000180637053079429	3.01976836454973e-06	0.0251804757699963	0.00607110703472885	0	0	5.43558305618952e-05	1.96284943695733e-05	0	0.00224341337046367	0	0.0117974114271055	0.168479191119355	0.0189714202258869	0.0190889166677076	0.0583788483344673	0.121237385775546	0.00198536043749306	0.00783629890600655	TRUE
SRR10080486	8804217	2604623	0.519575448901362	0.00165647893503761	0	0.000475567560408836	1.02223741191295e-06	0.0295594713306135	0.00683218053348753	0	0	9.84755373476142e-05	3.36202526584704e-05	0	0.00230139716002002	0	0.0148341414120075	0.150728224894957	0.0228355343808541	0.022992845360354	0.0749781610335138	0.141567160373262	0.00244098935771347	0.00908928073899133	TRUE
SRR10080487	8490974	1357055	0.750550761314309	0.000787659931593242	0	0.000159227904831648	7.06632713749918e-07	0.0122273369344907	0.00614405367393658	0	0	5.68839334568684e-05	8.00850408916574e-06	0	0.00107867483753925	1.1777211895832e-07	0.00661184453043903	0.100429467808993	0.00952858882856077	0.00986800807539865	0.0316379487206061	0.0647681879605331	0.00116158640928591	0.00498093622710422	TRUE
SRR10080488	9527081	2735624	0.488842595124362	0.00177976864057312	0	0.000245930521636165	4.72337749621316e-06	0.0227421179687671	0.0125165305091874	0	6.29783666161755e-07	5.30067919019477e-05	2.43516350915879e-05	2.09927888720585e-07	0.00179078985473095	0	0.00998385549571794	0.264011715655614	0.0154217225611916	0.0151576332771811	0.0491297386891116	0.109836265693553	0.00130995002561645	0.00714846446671336	TRUE
SRR10080490	5235539	1540448	0.496430644485697	0.00177995045018288	0	0.000302356643699913	4.20205063891225e-06	0.0248138730319839	0.0141899430030031	0	9.55011508843693e-07	4.46945386138848e-05	1.39431680291179e-05	0	0.00235486737850678	0	0.0125245939338815	0.239034987610636	0.0181232534033268	0.0174348811077522	0.0584833767831736	0.105409013284019	0.00247978288386353	0.00657468123148352	TRUE
SRR10080491	6844362	1660516	0.570871032245226	0.00132810041315757	0	0.000203963495794056	2.62990180823282e-06	0.0225321220590027	0.00953543953402815	0	0	3.87179988434276e-05	1.73865730655392e-05	0	0.00236676552175353	0	0.0100101368104142	0.208517170775012	0.0147270118091358	0.014515743030541	0.047149464040622	0.0886569120686486	0.00329541307137174	0.00623199065157571	TRUE
SRR10080492	6214765	1980567	0.51487658825394	0.000855060489012859	0	0.000194214905953805	1.02980563223227e-05	0.0179519257767591	0.0241122552501985	0	0	3.50777543479118e-05	2.23660910750447e-05	6.4362852014517e-07	0.00176096763111719	9.65442780217756e-07	0.00722698283845005	0.302189061050579	0.0102340152845683	0.0104200239268902	0.0335853407168252	0.0684085399850195	0.00295666851441688	0.00515900440322361	TRUE
SRR10080493	6813411	1801924	0.599194441668057	0.000884872496316456	0	0.000232482672775795	8.07231502693731e-06	0.0145667126201546	0.0183275308065226	0	0	3.14086439229925e-05	1.08609329453338e-05	1.46769364126133e-07	0.00156059864875317	0	0.0076391986334011	0.247861607057023	0.00920214559198029	0.00860479427998692	0.0316703336992294	0.0537892107198582	0.00234933721156701	0.00406624523311452	TRUE
SRR10080494	8110561	3557449	0.36375424585303	0.000698348733213399	0	0.00024696195491286	2.81114956166411e-05	0.0101820330307608	0.0394694029179979	0	0	2.67552392491715e-05	1.15898271401941e-05	1.2329603340632e-07	0.00149804680588679	0	0.00530666127780803	0.504317518849806	0.00617848753002413	0.0062287923116539	0.0210290015696818	0.034798209396366	0.00306341324601344	0.00316229666480531	TRUE
SRR10080495	6347144	2454422	0.431652566886776	0.000838644908639224	0	0.000217263071390849	1.54400152257456e-05	0.0156356937860556	0.0353363654582281	0	0	4.15935104040494e-05	1.67004246319289e-05	0	0.00147042512348861	0	0.00675989074771267	0.390903373233694	0.00998732658342083	0.00948505343505678	0.0321358708735772	0.0592154518630742	0.00214899803754255	0.00413934204108178	TRUE
SRR10080496	7429095	1922391	0.555395778355237	0.0015336995959804	0	0.000162738530063218	1.88448256483461e-06	0.0222741800986527	0.0107231096116014	0	0	2.93440856524247e-05	1.45374369287242e-05	5.38423589952747e-07	0.00238683177426053	0	0.011514592288832	0.221335707781365	0.0141793852414056	0.0147125592013563	0.0493091015796675	0.0860512619639404	0.00347633190852991	0.00689841764037208	TRUE
SRR10080497	8116008	3913569	0.330245608432126	0.00037641658312806	0	0.000507638730765174	2.5505149822425e-05	0.0129831069658877	0.0462265438870933	0	0	2.47658701174272e-05	1.67570066466174e-05	0	0.000934819186969752	0	0.00449691523221761	0.502638242840569	0.00695489703805122	0.0080596273438863	0.0217523196132877	0.0587589366595006	0.00204509409059232	0.00395280536933921	TRUE
SRR10080499	8019341	2131364	0.585918344163192	0.000753927286543869	0	0.000299899954372809	1.2469852572674e-05	0.0184348065508126	0.0207401081959228	0	0	2.54384992482549e-05	1.40909334071216e-05	4.9879410290696e-07	0.00232774737974105	0	0.00806599943810844	0.224326288157593	0.00878251716693429	0.0103287788859459	0.0309188747554194	0.0772342764823194	0.00491062794311902	0.00690530556064395	TRUE
SRR10080500	5411217	965896	0.716628625316634	0.00119973011616426	0	0.00088187185987921	3.69602623587263e-07	0.0153240943765515	0.00581588208345738	0	0	2.49481770921403e-05	1.01640721486497e-05	0	0.00178721348635621	1.84801311793632e-07	0.00920218132076389	0.0832563173866433	0.0136758514766641	0.0134324681490319	0.0441383149114146	0.0851843494725863	0.00228322020721032	0.00715421318346686	TRUE
SRR10080501	5762721	1222494	0.692846139870384	0.000943477916074715	0	0.000363022953913611	2.42940791337981e-06	0.0128687472463095	0.016642311852335	0	6.94116546679945e-07	3.66146478373671e-05	1.2320568703569e-05	0	0.00123830391927702	0	0.00754383215845431	0.134230860734018	0.0109824855307068	0.0109849149386201	0.0368990620923692	0.0675540252599423	0.00159542688254385	0.00525532990405053	TRUE
SRR10080502	5343824	779357	0.731282504813033	0.00197311887517254	0	0.00237657527643126	2.43271484989027e-06	0.0115015015464581	0.00491670384353976	0	9.35659557650102e-07	5.31454628745258e-05	8.98233175344098e-06	1.8713191153002e-07	0.00167651479539745	0	0.00660294949833677	0.115861600232343	0.00942527298803254	0.0113875382123363	0.0300924955612311	0.0610388740347736	0.00492156927323954	0.00687709774872825	TRUE
SRR10080503	6303286	1243040	0.658100869927209	0.00106293764871212	0	0.00472309205071767	9.83613943584346e-06	0.0137019008815402	0.00812592035328875	0	0	3.09362449998302e-05	4.28348007689957e-06	0	0.00195326691506621	0	0.0070980437822431	0.151515574574912	0.0114905146299882	0.0143260197934855	0.0353569550866009	0.0733779174862128	0.00992466469076606	0.0091972663147444	TRUE
SRR10080504	7487368	1764535	0.598493222184351	0.00234221157554965	0	0.00343752303880349	5.87656436814646e-06	0.0128131808133379	0.00943709458383774	0	8.01349686565426e-07	0.000216898648497042	1.6294110293497e-05	0	0.00281180249187699	2.67116562188475e-07	0.00952711286529525	0.207731208082733	0.013303740379797	0.0139218481047011	0.0453043045299764	0.0648426790295335	0.00868596281096375	0.00710797171983533	TRUE
SRR10080505	5e+06	954518	0.6575274	0.0022396	0	0.0045052	6.4e-06	0.0119398	0.008368	0	0	0.0001028	9e-06	0	0.002313	8e-07	0.0082514	0.1706174	0.0111698	0.0134594	0.0370678	0.0558184	0.0093464	0.0072574	TRUE
SRR10080506	7899379	897254	0.819912172842954	0.00060549063413719	0	0.00199711901403895	3.54458242856812e-06	0.00691940467725374	0.00455440864402126	0	1.26592229591719e-06	0.000239132721698756	1.08869317448878e-05	0	0.00131744533336101	0	0.00478341398735268	0.085220623038849	0.00604250030287191	0.00671559118761108	0.0204121108760575	0.0333678128369331	0.00428894473856742	0.00360813172782316	TRUE
SRR10080507	5e+06	1281447	0.489637	0.0022088	0	0.008974	0	0.0154624	0.0073422	0	0	5.42e-05	2.48e-05	0	0.0035948	0	0.0109894	0.1865304	0.015691	0.0203876	0.0538248	0.1226896	0.0507948	0.0117942	TRUE
SRR10080508	7552962	2423458	0.482330243419734	0.00193328127428683	0	0.00010644830465187	1.32398388870486e-07	0.0293490156576983	0.00814925323336725	0	0	2.97896374958592e-05	3.52179714395491e-05	0	0.00259765638963893	0	0.0135938721788882	0.128762199518547	0.0213299100405907	0.023598026840331	0.0687601764711646	0.202015977307975	0.00351729559873332	0.0138915037570691	TRUE
SRR10080509	5821749	1497310	0.602941658941325	0.000901790853573385	0	0.000389230109370912	0	0.0181101933456767	0.00881814039045654	0	0	4.50036578354718e-05	2.73113801367939e-05	0	0.00612358931997927	0	0.0113900479048478	0.0840374602202878	0.0170769986820112	0.0187754573410843	0.0547801013063256	0.130048719036152	0.0354967210025716	0.0110375765083654	TRUE
SRR10080510	7517951	2522459	0.544400063261918	0.000727325836521148	0	0.000151770076713722	0	0.0206691956358854	0.00843713932160505	0	3.72441906045943e-06	0.000654965694775079	2.88642477185605e-05	0	0.00993488784377552	0	0.0142847432764592	0.120764820095263	0.0198534148466783	0.0227196213436347	0.0737247422868279	0.127924084634231	0.0163342378794435	0.01938639929949	TRUE
SRR10080511	5e+06	1085425	0.6824982	0.0676922	6e-07	0.0004212	1e-06	0.0628566	0.1186394	0	2.22e-05	0.0003564	1.48e-05	3.4e-05	0.0014582	4.58e-05	0.0048102	0.0057864	0.004725	0.0073208	0.0223208	0.0179996	0.0019996	0.000997	TRUE
SRR10080512	7607671	1272992	0.739318774431754	0.000627787400375227	0	0.000210971268342177	3.02326428153899e-06	0.0139737904018194	0.0081568984778653	0	1.31446273110391e-07	4.86351210508446e-05	2.86552875380652e-05	0	0.0017925328264064	0	0.0053004395169034	0.0809107018429162	0.00850956882862048	0.0103123544643295	0.028799089760848	0.0913213781195322	0.00388042542849185	0.00680484211265182	TRUE
SRR10080513	7183707	2306849	0.514559544257582	0.00101688445812169	0	0.00667983813927823	0	0.0172717233595413	0.0113036347390004	0	0	5.10878297235675e-05	3.24345076991587e-05	0	0.00259309016918424	0	0.0103708294338842	0.181543178194768	0.0180711713325724	0.0195314201985131	0.0603990391033487	0.126853447669845	0.0199470830310869	0.00977559357585158	TRUE
SRR10080515	7396355	2280088	0.518153604038746	0.00121370594029086	0	0.000966421974066956	0	0.0208792033373195	0.0122967326473648	0	2.16322769796744e-06	0.000134390520736228	2.58235306444864e-05	0	0.00392936791162674	0	0.0109947399766507	0.154159582659296	0.0186779839529065	0.0202351022902497	0.0620539441387008	0.148825333559571	0.0156418938788092	0.0118100064153221	TRUE
SRR10080516	5999021	1449080	0.531874117460166	0.00296181660307574	0	0.00145123679347013	0	0.0155908772448038	0.00747955374718642	0	0	9.33485647074748e-06	1.81696313448478e-05	0	0.00311384140845648	0	0.00930601843200749	0.207444848084379	0.0156090468761486	0.0193198190171363	0.0490506701010048	0.11514695481146	0.0111624880126274	0.0104612069202625	TRUE
SRR10080517	9688612	3211438	0.501793239320555	0.000761202946304383	0	0.00145758752646922	8.25711670567466e-07	0.0214898687242301	0.0100250686063184	0	7.63783295274906e-06	0.000402224797525177	4.24209370754036e-05	0	0.00780803277084478	0	0.0137129033549904	0.144336257866452	0.020461031982703	0.0221649912288778	0.0698773983311541	0.144951929130819	0.0253731907109088	0.0153341882201496	TRUE
SRR10080518	5e+06	1382692	0.6282028	0.0562672	1.2e-06	0.0006034	1.6e-06	0.0833632	0.1500784	0	2.1e-05	0.0003608	1.88e-05	2.28e-05	0.0011344	3.28e-05	0.0047456	0.0072204	0.0055032	0.0090182	0.0266436	0.0232372	0.0020956	0.0014278	TRUE
SRR10080520	6074907	2152559	0.527897628720901	0.0625515748636152	2.96300832259654e-06	0.000668652211465953	1.1522810143431e-06	0.102558277846887	0.219479409314414	0	2.07410582581758e-05	0.000480501182981073	2.23871739929517e-05	4.65850752941568e-05	0.00123804364412492	7.01245303014515e-05	0.0073558327724194	0.00992459637653712	0.00542000066832299	0.0087695169654449	0.0262122531258503	0.0242956805758508	0.00191871250045474	0.00106536610354694	TRUE
SRR10080521	7661330	2626043	0.449659132291652	0.00212169427501491	0	0.0001319614218419	0	0.0330553572290973	0.0169188639570414	0	1.69683331745271e-06	4.64671277702436e-05	7.54438198067437e-05	0	0.00255034047613143	0	0.0101577663408312	0.150929407818225	0.0195864164577169	0.0215279853498022	0.0609666989935168	0.212459063896216	0.00429507670339223	0.0155166270086264	TRUE
SRR10080522	6783204	2364909	0.504994542402086	0.00079564170560107	0	0.000309293366379664	0	0.0231308095702267	0.0119054358382853	0	4.57011170532391e-06	0.000428116270718085	4.74701925520742e-05	0	0.00821470207884062	0	0.0130136142153472	0.12455618318423	0.0199250973433793	0.022143812864835	0.0693070708178613	0.17056482452835	0.0119893195015217	0.0186694960080811	TRUE
SRR10080523	5406221	1499278	0.597231781682621	0.0788302956908347	2.77458135729191e-06	0.000695680032318324	2.21966508583352e-06	0.078826596249025	0.159805342770856	0	4.56881063500734e-05	0.000726385399339021	2.01619578629878e-05	5.47517387838936e-05	0.00147700214253172	0.000103584370672231	0.00610722351158046	0.00733821277376563	0.00565737138751819	0.0089905684580782	0.0267623169678043	0.0234748080035944	0.0022453762064111	0.00160185830360986	TRUE
SRR10080524	5e+06	2148726	0.415436	0.0826596	4.2e-06	0.0009714	2.8e-06	0.0993296	0.2320422	4e-07	0.0001868	0.0018782	1.68e-05	4.86e-05	0.002413	5.1e-05	0.0325148	0.0091172	0.010776	0.0140354	0.047117	0.0408792	0.0062486	0.0042712	TRUE
SRR10080525	8922476	3073144	0.49684549445692	0.000618214047311531	0	0.00075461116398632	0	0.022879075270138	0.0148898130967234	0	6.38836125757021e-06	0.000684563343179629	4.1468309917561e-05	0	0.0077643246112402	0	0.0133507784162154	0.152349639270534	0.0188977812885123	0.0203432320804225	0.0665570857237386	0.15285118166751	0.0131886037014838	0.0179777451909089	TRUE
SRR10080526	6435486	1732917	0.617764377080457	0.0714149638426686	1.5538841977125e-06	0.000537954709248066	4.81704101290874e-06	0.0811432112508675	0.140300359599881	0	8.81052340102985e-05	0.000695207790056571	2.33082629656874e-05	3.94686586218974e-05	0.00133944817842817	5.84260458339898e-05	0.00538747190188899	0.00650082992955	0.00676312558212387	0.00940550566033397	0.0284475795612017	0.0256280566844524	0.00266164824226173	0.00179458085993816	TRUE
SRR10080527	7493144	2272246	0.581322072550588	0.0733619959792578	2.26874059807205e-06	0.000746682567424301	2.66910658596712e-06	0.0921184752354953	0.158800498162053	0	5.57843276467128e-05	0.000650327819670888	3.40311089710808e-05	4.57751779493361e-05	0.00153473628693109	8.91481599713018e-05	0.00697437550913208	0.00697210676853401	0.0066240552697239	0.01002943490743	0.0295650263761113	0.0272291577474022	0.00218746630252935	0.00165391189599453	TRUE
SRR10080528	7570660	2660835	0.531037188303266	0.00056679338393218	0	0.000320975978316289	0	0.0215866252083702	0.0115692687295427	0	6.20817735838091e-06	0.000657934711108411	3.07767090319734e-05	0	0.0101318775377576	0	0.0150928716915038	0.111495431045642	0.0211251066617706	0.0231575582578005	0.0775928386692838	0.137102313404644	0.0169763270309326	0.0215499044997398	TRUE
SRR10080529	5e+06	1949606	0.4751772	0.0599528	1.1e-05	0.0017664	2.8e-06	0.1295894	0.2310544	0	2.68e-05	0.0005438	3.14e-05	5.9e-05	0.0016934	7.24e-05	0.0076702	0.0096302	0.0065158	0.0114004	0.0319786	0.0292642	0.002279	0.0012808	TRUE
SRR10080530	7774742	2535755	0.530861731488968	0.00084838828092302	0	0.000142512767626244	0	0.0238450356294781	0.0101056729599516	0	4.1158922058121e-06	0.000268304723166376	4.27023816353006e-05	0	0.00689797809367822	0	0.0126054343668253	0.121314122063472	0.0196447676334469	0.0214219327149377	0.06972797296682	0.156289173325623	0.00980984320765885	0.0161703115035843	TRUE
SRR10080531	5005878	1471004	0.548731711000548	0.00149484266296542	0	0.000305640688806239	0	0.0238921124326242	0.0133608929342665	0	0	2.65687657589738e-05	4.53466904307296e-05	0	0.0019724811511587	0	0.00958273453727798	0.106394922129545	0.0148623278473826	0.0184592992478043	0.0516938287349392	0.190545394833833	0.00352046134564206	0.0151114349970175	TRUE
SRR10080532	7381723	2269412	0.4994419324594	0.00170542839388582	0	0.00255861673487342	0	0.0168296751314022	0.0201755064501878	0	0	3.27836739471259e-05	2.08623379663528e-05	0	0.00430644715332721	0	0.00943370538287606	0.205487120012496	0.0172202343544996	0.021432123638343	0.0590448869457713	0.117742158571921	0.0138030104895564	0.0107655082695463	TRUE
SRR10080533	6487867	2145171	0.523454010385848	0.000977979357468333	0	0.000401672845636324	0	0.0249897231247188	0.0166496939595093	0	1.84960634982191e-06	0.000271429731836365	3.32929142967943e-05	0	0.00577570409504387	0	0.0112685725524275	0.121648609627787	0.0181978144743103	0.0203633952422268	0.0611906810050206	0.168597784140766	0.00873152917592176	0.0174462577608326	TRUE
SRR10080534	7966999	2722785	0.481315235510887	0.000850257418131972	0	0.000447847426615718	0	0.0306254588459218	0.0135634509305198	0	0	4.40567395577682e-05	4.66926128646433e-05	0	0.0026441574801252	0	0.00979377554835892	0.102662370109498	0.0175112360375594	0.0216892207467329	0.0593583606575073	0.236525070481369	0.006301117898973	0.0166216915553774	TRUE
SRR10080535	8069825	1212537	0.713263794444117	0.00131291570758969	0	0.000657758997252109	0	0.0096044214093862	0.00623284891555889	0	0	7.0633501965656e-06	1.63572320341519e-05	0	0.00246250693168687	0	0.00592937269395557	0.124965535188186	0.0096796398930584	0.0114241634731856	0.0299222102090194	0.0618832502563562	0.0167879724777179	0.00585018882069933	TRUE
SRR10080536	7487606	1694636	0.525961034808723	0.00444294210993474	0	0.00199102356614384	0	0.016655790916349	0.00766867273732085	0	0	5.19525199376142e-05	1.57593762278624e-05	0	0.00240918125232551	0	0.00724690909217178	0.213909626120819	0.0144863391583371	0.0179749041282354	0.0440867214434093	0.114831362654499	0.017369503683821	0.010898276431746	TRUE
SRR10080537	6542510	1814010	0.572592628822883	0.000663201126173288	0	0.00023966337078583	3.05693074981926e-06	0.0215252250283148	0.0159094903943594	0	0	2.18570548612077e-05	2.59839113734637e-05	1.52846537490963e-07	0.00231012256763841	0	0.00916926378408287	0.144072229159757	0.0155617645215674	0.0175614557715617	0.0555531439768529	0.134014926992851	0.00330469498709211	0.00747113875255827	TRUE
SRR10080538	8705024	2820124	0.486776142145042	0.00156461372191507	0	0.000207581277202682	0	0.0317309866118692	0.0104305283937184	0	0	4.84777526173391e-05	5.05455240559934e-05	0	0.00194037374279497	0	0.00900457023438419	0.120076061823609	0.0182467044318315	0.0215686941242207	0.0568394756866839	0.223052113354311	0.0024736290215857	0.0159895021541583	TRUE
SRR10080540	8705420	3072347	0.455059376802038	0.00120442207268575	0	0.000181036641540558	1.14870965444516e-07	0.0325865954773003	0.0180592090904287	0	0	3.72181928040232e-05	6.26046761672613e-05	0	0.00270957633290525	0	0.00920369149334552	0.13625097927498	0.019888873828029	0.0221907731045716	0.0618114921508669	0.219319803065217	0.00635615513094141	0.0150780777952126	TRUE
SRR10080541	6657469	2251997	0.523039311185677	0.000854078329166835	0	0.000436352013054811	1.50207233409574e-07	0.0247440881812593	0.025338458203861	0	0	6.26364163317922e-05	5.13708738260741e-05	0	0.00232265445021224	0	0.00971194909056279	0.10859712602492	0.0184158574377139	0.0200226242134962	0.0617467388883073	0.183506975398609	0.00394068676850016	0.017208942317268	TRUE
SRR10080542	8293775	3018186	0.491951373168431	0.000719696398805128	0	0.000324219067915394	0	0.023925655084687	0.0128285370654497	0	1.09720844850505e-05	0.000504474741598367	3.81008648052304e-05	0	0.00871123221934523	0	0.0121057057853631	0.157067197988853	0.0196852458621074	0.021516981109326	0.0675235342169277	0.151968795874014	0.0126508134112633	0.0184674650566238	TRUE
SRR10080543	5251359	1988159	0.419084469372595	0.125372117960322	3.42768414804625e-06	0.000646308888803832	9.14049106145666e-06	0.0959458304031394	0.222862310499054	1.9042689711368e-07	0.000163195850826424	0.00126538673132041	3.59906835544856e-05	7.52186243599038e-05	0.00247193155143269	0.000169670365328289	0.0301681907483377	0.0138086160173014	0.00699095224683744	0.0104898560544042	0.0320720788656803	0.0314729958473607	0.00466412599100538	0.00222799469623006	TRUE
SRR10080544	5e+06	2034152	0.4674178	0.0328548	0	0.0001928	1e-06	0.0713452	0.3318652	0	5.8e-06	0.0001854	9.8e-06	6.4e-06	0.001162	9.2e-06	0.0150206	0.0138344	0.0051966	0.0088604	0.0264498	0.0229046	0.0018582	0.00082	TRUE
